warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m,date,time,stock,loaded_unloaded
WH003,South Central Storage,31,34,19,2024-08-04,17:00:00,748,unloaded
WH002,East Zone Hub,45,41,19,2024-08-04,18:00:00,768,unloaded
WH002,East Zone Hub,51,37,18,2024-08-04,19:00:00,1037,unloaded
WH002,East Zone Hub,41,50,18,2024-08-04,20:00:00,53,loaded
WH002,East Zone Hub,38,45,11,2024-08-04,21:00:00,908,unloaded
WH001,North Zone Depot,47,56,14,2024-08-04,22:00:00,231,unloaded
WH001,North Zone Depot,59,51,11,2024-08-04,23:00:00,919,unloaded
WH001,North Zone Depot,44,30,18,2024-08-05,00:00:00,148,unloaded
WH003,South Central Storage,46,38,9,2024-08-05,01:00:00,844,unloaded
WH003,South Central Storage,45,42,13,2024-08-05,02:00:00,714,loaded
WH003,South Central Storage,38,55,14,2024-08-05,03:00:00,706,unloaded
WH002,East Zone Hub,42,53,14,2024-08-05,04:00:00,1174,unloaded
WH003,South Central Storage,42,31,17,2024-08-05,05:00:00,325,loaded
WH002,East Zone Hub,43,38,11,2024-08-05,06:00:00,751,loaded
WH002,East Zone Hub,58,45,15,2024-08-05,07:00:00,1029,unloaded
WH002,East Zone Hub,39,33,14,2024-08-05,08:00:00,931,unloaded
WH001,North Zone Depot,51,50,17,2024-08-05,09:00:00,562,loaded
WH003,South Central Storage,59,30,13,2024-08-05,10:00:00,507,loaded
WH002,East Zone Hub,44,51,14,2024-08-05,11:00:00,733,unloaded
WH001,North Zone Depot,38,37,12,2024-08-05,12:00:00,573,unloaded
WH003,South Central Storage,40,39,15,2024-08-05,13:00:00,149,loaded
WH001,North Zone Depot,55,48,14,2024-08-05,14:00:00,233,loaded
WH003,South Central Storage,52,43,10,2024-08-05,15:00:00,274,loaded
WH003,South Central Storage,41,43,14,2024-08-05,16:00:00,204,unloaded
WH002,East Zone Hub,45,55,12,2024-08-05,17:00:00,1155,loaded
WH003,South Central Storage,35,44,17,2024-08-05,18:00:00,586,unloaded
WH001,North Zone Depot,46,47,18,2024-08-05,19:00:00,909,unloaded
WH003,South Central Storage,51,52,11,2024-08-05,20:00:00,1139,loaded
WH001,North Zone Depot,38,56,19,2024-08-05,21:00:00,907,unloaded
WH001,North Zone Depot,45,56,12,2024-08-05,22:00:00,787,loaded
WH001,North Zone Depot,35,53,14,2024-08-05,23:00:00,994,unloaded
WH003,South Central Storage,50,44,19,2024-08-06,00:00:00,1034,unloaded
WH001,North Zone Depot,55,38,8,2024-08-06,01:00:00,282,loaded
WH003,South Central Storage,39,46,10,2024-08-06,02:00:00,55,loaded
WH001,North Zone Depot,52,56,12,2024-08-06,03:00:00,97,unloaded
WH001,North Zone Depot,50,36,8,2024-08-06,04:00:00,125,unloaded
WH001,North Zone Depot,53,40,16,2024-08-06,05:00:00,1050,unloaded
WH001,North Zone Depot,46,52,16,2024-08-06,06:00:00,952,unloaded
WH003,South Central Storage,42,38,15,2024-08-06,07:00:00,518,unloaded
WH001,North Zone Depot,39,51,9,2024-08-06,08:00:00,32,unloaded
WH003,South Central Storage,45,51,13,2024-08-06,09:00:00,563,unloaded
WH001,North Zone Depot,39,56,11,2024-08-06,10:00:00,606,loaded
WH002,East Zone Hub,32,51,9,2024-08-06,11:00:00,545,loaded
WH002,East Zone Hub,49,52,12,2024-08-06,12:00:00,682,unloaded
WH002,East Zone Hub,56,44,12,2024-08-06,13:00:00,520,loaded
WH002,East Zone Hub,38,47,17,2024-08-06,14:00:00,682,loaded
WH003,South Central Storage,54,42,17,2024-08-06,15:00:00,917,unloaded
WH002,East Zone Hub,55,59,10,2024-08-06,16:00:00,545,unloaded
WH002,East Zone Hub,42,44,9,2024-08-06,17:00:00,445,unloaded
WH002,East Zone Hub,31,57,9,2024-08-06,18:00:00,197,loaded
WH003,South Central Storage,30,48,11,2024-08-06,19:00:00,532,unloaded
WH002,East Zone Hub,35,57,12,2024-08-06,20:00:00,204,unloaded
WH002,East Zone Hub,58,50,17,2024-08-06,21:00:00,62,loaded
WH002,East Zone Hub,47,43,16,2024-08-06,22:00:00,269,unloaded
WH002,East Zone Hub,30,30,13,2024-08-06,23:00:00,578,unloaded
WH003,South Central Storage,54,45,10,2024-08-07,00:00:00,1144,unloaded
WH001,North Zone Depot,36,57,9,2024-08-07,01:00:00,99,unloaded
WH003,South Central Storage,31,40,9,2024-08-07,02:00:00,805,loaded
WH002,East Zone Hub,30,54,17,2024-08-07,03:00:00,318,loaded
WH003,South Central Storage,39,51,15,2024-08-07,04:00:00,450,loaded
WH003,South Central Storage,56,33,13,2024-08-07,05:00:00,355,unloaded
WH001,North Zone Depot,50,41,12,2024-08-07,06:00:00,81,loaded
WH002,East Zone Hub,52,37,11,2024-08-07,07:00:00,860,unloaded
WH003,South Central Storage,49,55,19,2024-08-07,08:00:00,1178,loaded
WH003,South Central Storage,32,44,12,2024-08-07,09:00:00,738,loaded
WH002,East Zone Hub,54,39,18,2024-08-07,10:00:00,198,unloaded
WH003,South Central Storage,50,41,8,2024-08-07,11:00:00,964,unloaded
WH001,North Zone Depot,54,53,15,2024-08-07,12:00:00,1174,unloaded
WH001,North Zone Depot,37,48,8,2024-08-07,13:00:00,1197,unloaded
WH003,South Central Storage,33,55,11,2024-08-07,14:00:00,277,unloaded
WH001,North Zone Depot,43,30,16,2024-08-07,15:00:00,812,loaded
WH001,North Zone Depot,59,39,19,2024-08-07,16:00:00,227,unloaded
WH003,South Central Storage,33,56,11,2024-08-07,17:00:00,907,unloaded
WH003,South Central Storage,37,33,16,2024-08-07,18:00:00,371,unloaded
WH003,South Central Storage,52,33,10,2024-08-07,19:00:00,566,loaded
WH003,South Central Storage,42,57,18,2024-08-07,20:00:00,1128,loaded
WH001,North Zone Depot,54,58,11,2024-08-07,21:00:00,729,loaded
WH002,East Zone Hub,58,45,11,2024-08-07,22:00:00,172,unloaded
WH002,East Zone Hub,47,53,12,2024-08-07,23:00:00,802,loaded
WH001,North Zone Depot,57,36,15,2024-08-08,00:00:00,269,unloaded
WH003,South Central Storage,30,30,18,2024-08-08,01:00:00,178,loaded
WH003,South Central Storage,44,46,17,2024-08-08,02:00:00,239,unloaded
WH001,North Zone Depot,48,47,15,2024-08-08,03:00:00,442,loaded
WH001,North Zone Depot,30,40,19,2024-08-08,04:00:00,862,unloaded
WH003,South Central Storage,37,58,13,2024-08-08,05:00:00,884,unloaded
WH002,East Zone Hub,36,45,8,2024-08-08,06:00:00,148,unloaded
WH003,South Central Storage,41,49,14,2024-08-08,07:00:00,939,unloaded
WH002,East Zone Hub,37,50,8,2024-08-08,08:00:00,800,loaded
WH002,East Zone Hub,53,41,14,2024-08-08,09:00:00,948,unloaded
WH001,North Zone Depot,39,44,14,2024-08-08,10:00:00,483,loaded
WH001,North Zone Depot,58,39,16,2024-08-08,11:00:00,365,loaded
WH001,North Zone Depot,40,52,8,2024-08-08,12:00:00,331,loaded
WH002,East Zone Hub,35,51,11,2024-08-08,13:00:00,495,loaded
WH001,North Zone Depot,46,50,19,2024-08-08,14:00:00,359,loaded
WH002,East Zone Hub,31,49,13,2024-08-08,15:00:00,597,unloaded
WH002,East Zone Hub,40,52,14,2024-08-08,16:00:00,338,loaded
WH001,North Zone Depot,41,33,19,2024-08-08,17:00:00,814,unloaded
WH003,South Central Storage,56,40,18,2024-08-08,18:00:00,1028,loaded
WH001,North Zone Depot,45,42,15,2024-08-08,19:00:00,604,loaded
WH003,South Central Storage,37,39,17,2024-08-08,20:00:00,454,unloaded
WH002,East Zone Hub,36,47,17,2024-08-08,21:00:00,1122,unloaded
WH003,South Central Storage,42,36,14,2024-08-08,22:00:00,391,loaded
WH003,South Central Storage,55,41,19,2024-08-08,23:00:00,603,unloaded
WH002,East Zone Hub,46,59,15,2024-08-09,00:00:00,249,loaded
WH002,East Zone Hub,56,42,12,2024-08-09,01:00:00,1042,loaded
WH002,East Zone Hub,33,33,10,2024-08-09,02:00:00,85,unloaded
WH002,East Zone Hub,34,44,13,2024-08-09,03:00:00,667,loaded
WH002,East Zone Hub,32,54,9,2024-08-09,04:00:00,732,unloaded
WH001,North Zone Depot,57,43,8,2024-08-09,05:00:00,559,unloaded
WH001,North Zone Depot,48,38,10,2024-08-09,06:00:00,766,unloaded
WH001,North Zone Depot,30,39,10,2024-08-09,07:00:00,541,unloaded
WH003,South Central Storage,35,35,16,2024-08-09,08:00:00,1183,unloaded
WH001,North Zone Depot,33,39,13,2024-08-09,09:00:00,626,loaded
WH003,South Central Storage,39,51,10,2024-08-09,10:00:00,243,loaded
WH001,North Zone Depot,42,48,10,2024-08-09,11:00:00,1172,unloaded
WH002,East Zone Hub,41,50,19,2024-08-09,12:00:00,701,unloaded
WH001,North Zone Depot,48,33,15,2024-08-09,13:00:00,349,unloaded
WH003,South Central Storage,47,39,17,2024-08-09,14:00:00,994,unloaded
WH003,South Central Storage,37,48,8,2024-08-09,15:00:00,709,unloaded
WH002,East Zone Hub,45,37,16,2024-08-09,16:00:00,981,loaded
WH002,East Zone Hub,53,46,8,2024-08-09,17:00:00,1133,loaded
WH002,East Zone Hub,52,58,12,2024-08-09,18:00:00,1150,unloaded
WH003,South Central Storage,43,38,13,2024-08-09,19:00:00,255,unloaded
WH003,South Central Storage,59,59,14,2024-08-09,20:00:00,768,loaded
WH002,East Zone Hub,50,32,10,2024-08-09,21:00:00,829,unloaded
WH002,East Zone Hub,41,45,9,2024-08-09,22:00:00,420,unloaded
WH002,East Zone Hub,42,31,19,2024-08-09,23:00:00,1118,loaded
WH003,South Central Storage,32,46,19,2024-08-10,00:00:00,956,loaded
WH002,East Zone Hub,46,59,17,2024-08-10,01:00:00,167,unloaded
WH001,North Zone Depot,40,49,17,2024-08-10,02:00:00,395,loaded
WH002,East Zone Hub,39,54,13,2024-08-10,03:00:00,97,loaded
WH001,North Zone Depot,51,44,12,2024-08-10,04:00:00,1020,unloaded
WH003,South Central Storage,57,54,11,2024-08-10,05:00:00,549,loaded
WH001,North Zone Depot,53,52,12,2024-08-10,06:00:00,695,unloaded
WH002,East Zone Hub,30,58,8,2024-08-10,07:00:00,417,loaded
WH001,North Zone Depot,37,56,16,2024-08-10,08:00:00,222,loaded
WH002,East Zone Hub,55,57,12,2024-08-10,09:00:00,698,loaded
WH003,South Central Storage,38,58,17,2024-08-10,10:00:00,370,loaded
WH002,East Zone Hub,47,51,8,2024-08-10,11:00:00,241,loaded
WH002,East Zone Hub,36,57,17,2024-08-10,12:00:00,1096,unloaded
WH001,North Zone Depot,53,41,15,2024-08-10,13:00:00,274,unloaded
WH003,South Central Storage,44,41,9,2024-08-10,14:00:00,123,loaded
WH001,North Zone Depot,38,47,13,2024-08-10,15:00:00,240,loaded
WH002,East Zone Hub,52,33,14,2024-08-10,16:00:00,1138,loaded
WH001,North Zone Depot,52,55,18,2024-08-10,17:00:00,636,unloaded
WH003,South Central Storage,49,52,17,2024-08-10,18:00:00,185,unloaded
WH002,East Zone Hub,47,33,16,2024-08-10,19:00:00,364,unloaded
WH002,East Zone Hub,43,30,17,2024-08-10,20:00:00,389,unloaded
WH003,South Central Storage,56,48,8,2024-08-10,21:00:00,128,loaded
WH003,South Central Storage,30,48,8,2024-08-10,22:00:00,997,loaded
WH002,East Zone Hub,56,53,15,2024-08-10,23:00:00,1099,loaded
WH003,South Central Storage,39,45,17,2024-08-11,00:00:00,441,unloaded
WH001,North Zone Depot,34,46,16,2024-08-11,01:00:00,665,unloaded
WH002,East Zone Hub,50,52,19,2024-08-11,02:00:00,843,unloaded
WH003,South Central Storage,56,55,16,2024-08-11,03:00:00,809,unloaded
WH002,East Zone Hub,49,31,19,2024-08-11,04:00:00,347,loaded
WH002,East Zone Hub,56,33,16,2024-08-11,05:00:00,258,unloaded
WH003,South Central Storage,36,50,13,2024-08-11,06:00:00,890,loaded
WH003,South Central Storage,39,34,11,2024-08-11,07:00:00,338,loaded
WH002,East Zone Hub,35,38,11,2024-08-11,08:00:00,1041,loaded
WH001,North Zone Depot,49,37,15,2024-08-11,09:00:00,960,unloaded
WH002,East Zone Hub,43,57,15,2024-08-11,10:00:00,635,unloaded
WH003,South Central Storage,59,58,14,2024-08-11,11:00:00,620,unloaded
WH002,East Zone Hub,59,34,11,2024-08-11,12:00:00,532,unloaded
WH001,North Zone Depot,46,46,15,2024-08-11,13:00:00,503,loaded
WH001,North Zone Depot,53,59,9,2024-08-11,14:00:00,206,unloaded
WH003,South Central Storage,44,38,13,2024-08-11,15:00:00,345,loaded
WH001,North Zone Depot,41,49,13,2024-08-11,16:00:00,449,unloaded
WH003,South Central Storage,34,30,11,2024-08-11,17:00:00,608,unloaded
WH003,South Central Storage,42,39,8,2024-08-11,18:00:00,888,loaded
WH003,South Central Storage,47,39,19,2024-08-11,19:00:00,861,unloaded
WH002,East Zone Hub,54,42,15,2024-08-11,20:00:00,515,loaded
WH001,North Zone Depot,34,46,18,2024-08-11,21:00:00,681,unloaded
WH002,East Zone Hub,38,39,13,2024-08-11,22:00:00,814,loaded
WH001,North Zone Depot,30,56,11,2024-08-11,23:00:00,418,unloaded
WH003,South Central Storage,30,51,15,2024-08-12,00:00:00,384,loaded
WH003,South Central Storage,55,55,13,2024-08-12,01:00:00,156,loaded
WH003,South Central Storage,53,35,8,2024-08-12,02:00:00,511,loaded
WH001,North Zone Depot,43,48,15,2024-08-12,03:00:00,1130,unloaded
WH003,South Central Storage,31,32,12,2024-08-12,04:00:00,1117,loaded
WH001,North Zone Depot,30,34,12,2024-08-12,05:00:00,643,unloaded
WH003,South Central Storage,31,31,11,2024-08-12,06:00:00,151,loaded
WH001,North Zone Depot,41,54,15,2024-08-12,07:00:00,1047,unloaded
WH003,South Central Storage,59,56,11,2024-08-12,08:00:00,931,unloaded
WH002,East Zone Hub,35,44,15,2024-08-12,09:00:00,555,unloaded
WH002,East Zone Hub,35,43,10,2024-08-12,10:00:00,1175,loaded
WH003,South Central Storage,52,51,12,2024-08-12,11:00:00,61,loaded
WH002,East Zone Hub,49,57,18,2024-08-12,12:00:00,935,loaded
WH001,North Zone Depot,57,58,17,2024-08-12,13:00:00,546,unloaded
WH002,East Zone Hub,51,30,11,2024-08-12,14:00:00,630,unloaded
WH002,East Zone Hub,58,39,15,2024-08-12,15:00:00,993,loaded
WH002,East Zone Hub,36,52,8,2024-08-12,16:00:00,263,unloaded
WH002,East Zone Hub,35,42,19,2024-08-12,17:00:00,232,loaded
WH002,East Zone Hub,46,34,18,2024-08-12,18:00:00,459,unloaded
WH003,South Central Storage,32,34,16,2024-08-12,19:00:00,703,unloaded
WH003,South Central Storage,44,42,12,2024-08-12,20:00:00,778,loaded
WH003,South Central Storage,40,38,11,2024-08-12,21:00:00,414,loaded
WH003,South Central Storage,47,45,15,2024-08-12,22:00:00,524,unloaded
WH002,East Zone Hub,34,54,15,2024-08-12,23:00:00,477,loaded
WH003,South Central Storage,34,57,15,2024-08-13,00:00:00,765,loaded
WH002,East Zone Hub,41,52,12,2024-08-13,01:00:00,495,unloaded
WH001,North Zone Depot,38,30,12,2024-08-13,02:00:00,385,loaded
WH001,North Zone Depot,35,50,19,2024-08-13,03:00:00,323,unloaded
WH003,South Central Storage,48,35,10,2024-08-13,04:00:00,280,unloaded
WH002,East Zone Hub,49,58,11,2024-08-13,05:00:00,982,unloaded
WH001,North Zone Depot,46,32,16,2024-08-13,06:00:00,1151,loaded
WH001,North Zone Depot,50,49,17,2024-08-13,07:00:00,1182,loaded
WH003,South Central Storage,56,38,17,2024-08-13,08:00:00,637,loaded
WH001,North Zone Depot,35,44,9,2024-08-13,09:00:00,772,loaded
WH003,South Central Storage,50,37,18,2024-08-13,10:00:00,886,loaded
WH002,East Zone Hub,31,46,11,2024-08-13,11:00:00,314,unloaded
WH003,South Central Storage,48,48,17,2024-08-13,12:00:00,1066,loaded
WH003,South Central Storage,31,56,15,2024-08-13,13:00:00,237,unloaded
WH003,South Central Storage,37,49,15,2024-08-13,14:00:00,90,unloaded
WH003,South Central Storage,40,44,14,2024-08-13,15:00:00,1067,unloaded
WH001,North Zone Depot,31,59,12,2024-08-13,16:00:00,1185,loaded
WH002,East Zone Hub,58,35,13,2024-08-13,17:00:00,348,unloaded
WH001,North Zone Depot,36,45,8,2024-08-13,18:00:00,805,loaded
WH003,South Central Storage,51,39,15,2024-08-13,19:00:00,325,loaded
WH001,North Zone Depot,52,48,17,2024-08-13,20:00:00,1104,unloaded
WH003,South Central Storage,40,40,15,2024-08-13,21:00:00,976,unloaded
WH001,North Zone Depot,39,39,9,2024-08-13,22:00:00,954,loaded
WH001,North Zone Depot,49,37,8,2024-08-13,23:00:00,773,unloaded
WH001,North Zone Depot,31,34,17,2024-08-14,00:00:00,560,unloaded
WH001,North Zone Depot,57,49,16,2024-08-14,01:00:00,700,unloaded
WH001,North Zone Depot,42,58,9,2024-08-14,02:00:00,222,unloaded
WH001,North Zone Depot,55,54,12,2024-08-14,03:00:00,656,unloaded
WH002,East Zone Hub,37,57,12,2024-08-14,04:00:00,451,loaded
WH001,North Zone Depot,45,32,14,2024-08-14,05:00:00,598,unloaded
WH001,North Zone Depot,53,48,13,2024-08-14,06:00:00,1087,unloaded
WH002,East Zone Hub,54,42,18,2024-08-14,07:00:00,552,loaded
WH001,North Zone Depot,50,39,13,2024-08-14,08:00:00,816,loaded
WH002,East Zone Hub,38,46,14,2024-08-14,09:00:00,993,loaded
WH001,North Zone Depot,48,58,17,2024-08-14,10:00:00,246,unloaded
WH002,East Zone Hub,34,41,10,2024-08-14,11:00:00,1168,loaded
WH002,East Zone Hub,41,44,13,2024-08-14,12:00:00,800,unloaded
WH001,North Zone Depot,44,44,18,2024-08-14,13:00:00,136,unloaded
WH002,East Zone Hub,48,30,18,2024-08-14,14:00:00,103,loaded
WH001,North Zone Depot,35,33,15,2024-08-14,15:00:00,335,unloaded
WH001,North Zone Depot,59,42,19,2024-08-14,16:00:00,816,unloaded
WH003,South Central Storage,59,31,10,2024-08-14,17:00:00,142,unloaded
WH001,North Zone Depot,47,59,17,2024-08-14,18:00:00,203,unloaded
WH001,North Zone Depot,53,59,15,2024-08-14,19:00:00,817,loaded
WH003,South Central Storage,38,37,17,2024-08-14,20:00:00,1055,loaded
WH001,North Zone Depot,34,53,17,2024-08-14,21:00:00,788,unloaded
WH002,East Zone Hub,40,49,15,2024-08-14,22:00:00,944,unloaded
WH001,North Zone Depot,55,49,17,2024-08-14,23:00:00,195,unloaded
WH002,East Zone Hub,41,44,19,2024-08-15,00:00:00,564,unloaded
WH002,East Zone Hub,35,54,11,2024-08-15,01:00:00,104,unloaded
WH002,East Zone Hub,46,31,9,2024-08-15,02:00:00,961,loaded
WH002,East Zone Hub,45,50,9,2024-08-15,03:00:00,773,unloaded
WH001,North Zone Depot,38,44,18,2024-08-15,04:00:00,393,loaded
WH002,East Zone Hub,43,56,9,2024-08-15,05:00:00,1091,unloaded
WH001,North Zone Depot,49,35,16,2024-08-15,06:00:00,379,loaded
WH002,East Zone Hub,49,52,9,2024-08-15,07:00:00,796,loaded
WH003,South Central Storage,40,59,16,2024-08-15,08:00:00,634,unloaded
WH001,North Zone Depot,58,51,11,2024-08-15,09:00:00,308,loaded
WH001,North Zone Depot,55,37,16,2024-08-15,10:00:00,274,unloaded
WH001,North Zone Depot,59,46,19,2024-08-15,11:00:00,785,loaded
WH003,South Central Storage,46,59,19,2024-08-15,12:00:00,936,loaded
WH003,South Central Storage,46,51,14,2024-08-15,13:00:00,133,loaded
WH001,North Zone Depot,41,55,12,2024-08-15,14:00:00,107,unloaded
WH002,East Zone Hub,37,38,13,2024-08-15,15:00:00,813,loaded
WH002,East Zone Hub,49,49,18,2024-08-15,16:00:00,928,loaded
WH003,South Central Storage,53,56,15,2024-08-15,17:00:00,1191,loaded
WH003,South Central Storage,53,41,15,2024-08-15,18:00:00,312,loaded
WH002,East Zone Hub,53,35,19,2024-08-15,19:00:00,1189,loaded
WH002,East Zone Hub,36,53,18,2024-08-15,20:00:00,719,unloaded
WH003,South Central Storage,31,37,8,2024-08-15,21:00:00,934,loaded
WH001,North Zone Depot,47,50,11,2024-08-15,22:00:00,190,unloaded
WH003,South Central Storage,45,42,11,2024-08-15,23:00:00,262,unloaded
WH002,East Zone Hub,55,59,13,2024-08-16,00:00:00,882,unloaded
WH001,North Zone Depot,49,48,18,2024-08-16,01:00:00,942,unloaded
WH001,North Zone Depot,44,31,8,2024-08-16,02:00:00,110,loaded
WH001,North Zone Depot,46,56,18,2024-08-16,03:00:00,385,loaded
WH002,East Zone Hub,56,45,19,2024-08-16,04:00:00,135,loaded
WH003,South Central Storage,46,34,10,2024-08-16,05:00:00,850,loaded
WH003,South Central Storage,31,54,18,2024-08-16,06:00:00,224,loaded
WH002,East Zone Hub,47,56,8,2024-08-16,07:00:00,536,unloaded
WH002,East Zone Hub,55,44,11,2024-08-16,08:00:00,929,loaded
WH001,North Zone Depot,38,42,18,2024-08-16,09:00:00,765,unloaded
WH002,East Zone Hub,34,35,17,2024-08-16,10:00:00,756,unloaded
WH001,North Zone Depot,34,31,18,2024-08-16,11:00:00,936,unloaded
WH001,North Zone Depot,39,47,10,2024-08-16,12:00:00,634,loaded
WH002,East Zone Hub,43,59,12,2024-08-16,13:00:00,327,unloaded
WH001,North Zone Depot,51,42,14,2024-08-16,14:00:00,527,loaded
WH002,East Zone Hub,56,44,18,2024-08-16,15:00:00,806,loaded
WH003,South Central Storage,36,33,11,2024-08-16,16:00:00,1111,loaded
WH003,South Central Storage,34,34,11,2024-08-16,17:00:00,339,loaded
WH001,North Zone Depot,42,38,12,2024-08-16,18:00:00,219,unloaded
WH002,East Zone Hub,57,54,19,2024-08-16,19:00:00,406,loaded
WH002,East Zone Hub,33,47,16,2024-08-16,20:00:00,206,unloaded
WH002,East Zone Hub,47,46,9,2024-08-16,21:00:00,111,loaded
WH003,South Central Storage,43,33,9,2024-08-16,22:00:00,1031,loaded
WH003,South Central Storage,37,58,17,2024-08-16,23:00:00,999,loaded
WH003,South Central Storage,50,50,13,2024-08-17,00:00:00,1077,loaded
WH003,South Central Storage,51,46,16,2024-08-17,01:00:00,760,unloaded
WH003,South Central Storage,47,59,19,2024-08-17,02:00:00,972,unloaded
WH003,South Central Storage,46,32,12,2024-08-17,03:00:00,604,unloaded
WH002,East Zone Hub,59,36,17,2024-08-17,04:00:00,350,unloaded
WH003,South Central Storage,53,50,17,2024-08-17,05:00:00,670,unloaded
WH002,East Zone Hub,40,55,13,2024-08-17,06:00:00,1110,unloaded
WH001,North Zone Depot,34,53,10,2024-08-17,07:00:00,585,unloaded
WH002,East Zone Hub,49,59,19,2024-08-17,08:00:00,1090,unloaded
WH002,East Zone Hub,32,58,18,2024-08-17,09:00:00,55,loaded
WH001,North Zone Depot,40,45,11,2024-08-17,10:00:00,59,unloaded
WH003,South Central Storage,33,55,14,2024-08-17,11:00:00,506,loaded
WH003,South Central Storage,48,51,16,2024-08-17,12:00:00,1078,loaded
WH003,South Central Storage,49,44,8,2024-08-17,13:00:00,599,loaded
WH003,South Central Storage,44,47,15,2024-08-17,14:00:00,763,loaded
WH003,South Central Storage,34,40,16,2024-08-17,15:00:00,709,loaded
WH003,South Central Storage,36,56,9,2024-08-17,16:00:00,935,unloaded
WH002,East Zone Hub,50,48,9,2024-08-17,17:00:00,197,unloaded
WH001,North Zone Depot,55,38,8,2024-08-17,18:00:00,468,unloaded
WH001,North Zone Depot,41,33,12,2024-08-17,19:00:00,1153,loaded
WH003,South Central Storage,53,47,13,2024-08-17,20:00:00,1039,unloaded
WH002,East Zone Hub,57,33,19,2024-08-17,21:00:00,1182,loaded
WH001,North Zone Depot,44,57,12,2024-08-17,22:00:00,309,loaded
WH002,East Zone Hub,44,59,9,2024-08-17,23:00:00,244,unloaded
WH002,East Zone Hub,36,55,19,2024-08-18,00:00:00,586,unloaded
WH002,East Zone Hub,45,51,10,2024-08-18,01:00:00,715,loaded
WH001,North Zone Depot,50,43,15,2024-08-18,02:00:00,1187,loaded
WH001,North Zone Depot,39,49,14,2024-08-18,03:00:00,64,loaded
WH003,South Central Storage,46,34,9,2024-08-18,04:00:00,142,unloaded
WH003,South Central Storage,44,54,18,2024-08-18,05:00:00,707,unloaded
WH001,North Zone Depot,37,42,17,2024-08-18,06:00:00,705,unloaded
WH002,East Zone Hub,46,55,16,2024-08-18,07:00:00,972,loaded
WH003,South Central Storage,47,43,15,2024-08-18,08:00:00,172,unloaded
WH002,East Zone Hub,53,52,9,2024-08-18,09:00:00,597,unloaded
WH002,East Zone Hub,49,39,8,2024-08-18,10:00:00,620,unloaded
WH002,East Zone Hub,39,59,14,2024-08-18,11:00:00,801,unloaded
WH001,North Zone Depot,54,33,18,2024-08-18,12:00:00,740,loaded
WH002,East Zone Hub,41,33,9,2024-08-18,13:00:00,467,unloaded
WH003,South Central Storage,40,44,15,2024-08-18,14:00:00,159,unloaded
WH002,East Zone Hub,45,30,16,2024-08-18,15:00:00,268,unloaded
WH003,South Central Storage,31,53,11,2024-08-18,16:00:00,831,unloaded
WH003,South Central Storage,49,39,8,2024-08-18,17:00:00,141,unloaded
WH002,East Zone Hub,55,30,14,2024-08-18,18:00:00,489,loaded
WH001,North Zone Depot,45,50,16,2024-08-18,19:00:00,1180,unloaded
WH001,North Zone Depot,39,51,16,2024-08-18,20:00:00,191,loaded
WH002,East Zone Hub,30,57,13,2024-08-18,21:00:00,974,unloaded
WH003,South Central Storage,49,49,8,2024-08-18,22:00:00,976,loaded
WH001,North Zone Depot,41,47,19,2024-08-18,23:00:00,372,unloaded
WH003,South Central Storage,36,59,13,2024-08-19,00:00:00,411,loaded
WH002,East Zone Hub,40,35,12,2024-08-19,01:00:00,719,unloaded
WH001,North Zone Depot,32,56,19,2024-08-19,02:00:00,398,loaded
WH002,East Zone Hub,51,40,14,2024-08-19,03:00:00,1117,loaded
WH001,North Zone Depot,39,53,12,2024-08-19,04:00:00,315,unloaded
WH003,South Central Storage,53,33,17,2024-08-19,05:00:00,483,loaded
WH002,East Zone Hub,46,50,8,2024-08-19,06:00:00,1184,loaded
WH002,East Zone Hub,54,56,18,2024-08-19,07:00:00,413,unloaded
WH002,East Zone Hub,59,54,11,2024-08-19,08:00:00,452,loaded
WH002,East Zone Hub,30,35,14,2024-08-19,09:00:00,268,loaded
WH002,East Zone Hub,52,45,18,2024-08-19,10:00:00,148,unloaded
WH002,East Zone Hub,40,49,18,2024-08-19,11:00:00,528,unloaded
WH003,South Central Storage,52,50,19,2024-08-19,12:00:00,137,unloaded
WH002,East Zone Hub,55,47,16,2024-08-19,13:00:00,139,unloaded
WH001,North Zone Depot,31,31,17,2024-08-19,14:00:00,51,unloaded
WH001,North Zone Depot,41,50,18,2024-08-19,15:00:00,1006,unloaded
WH002,East Zone Hub,45,40,18,2024-08-19,16:00:00,644,unloaded
WH003,South Central Storage,58,39,18,2024-08-19,17:00:00,124,unloaded
WH003,South Central Storage,50,35,8,2024-08-19,18:00:00,874,unloaded
WH002,East Zone Hub,33,44,8,2024-08-19,19:00:00,95,unloaded
WH001,North Zone Depot,59,39,11,2024-08-19,20:00:00,126,unloaded
WH001,North Zone Depot,31,35,18,2024-08-19,21:00:00,99,unloaded
WH001,North Zone Depot,41,48,9,2024-08-19,22:00:00,727,unloaded
WH003,South Central Storage,49,42,11,2024-08-19,23:00:00,317,loaded
WH002,East Zone Hub,35,42,17,2024-08-20,00:00:00,327,loaded
WH001,North Zone Depot,59,55,12,2024-08-20,01:00:00,192,unloaded
WH003,South Central Storage,55,51,13,2024-08-20,02:00:00,810,loaded
WH001,North Zone Depot,44,42,12,2024-08-20,03:00:00,875,loaded
WH003,South Central Storage,47,43,13,2024-08-20,04:00:00,211,unloaded
WH001,North Zone Depot,52,31,17,2024-08-20,05:00:00,859,loaded
